i	height	delta	push_m	rock_m	push_i
8491	12991	0	9779	1	50143
8492	12991	0	9790	2	50154
8493	12994	3	9800	3	50164
8494	12998	4	9804	4	50168
8495	13000	2	9808	0	50172
8496	13001	1	9812	1	50176
8497	13004	3	9816	2	50180
8498	13007	3	9820	3	50184
8499	13007	0	9824	4	50188
8500	13007	0	9834	0	50198
8501	13008	1	9842	1	50206
8502	13010	2	9846	2	50210
8503	13011	1	9851	3	50215
8504	13013	2	9857	4	50221
8505	13015	2	9863	0	50227
8506	13016	1	9867	1	50231
8507	13019	3	9871	2	50235
8508	13021	2	9875	3	50239
8509	13025	4	9880	4	50244
8510	13027	2	9884	0	50248
8511	13028	1	9888	1	50252
8512	13031	3	9892	2	50256
8513	13034	3	9896	3	50260
8514	13034	0	9900	4	50264
8515	13034	0	9927	0	50291
8516	13035	1	9946	1	50310
8517	13038	3	9950	2	50314
8518	13041	3	9954	3	50318
8519	13043	2	9958	4	50322
8520	13043	0	9964	0	50328
8521	13044	1	9974	1	50338
8522	13046	2	9978	2	50342
8523	13047	1	9983	3	50347
8524	13049	2	9989	4	50353
8525	13049	0	9995	0	50359
8526	13050	1	10003	1	50367
8527	13052	2	10007	2	50371
8528	13053	1	10012	3	50376
8529	13056	3	10018	4	50382
8530	13056	0	10023	0	50387
8531	13057	1	10032	1	50396
8532	13060	3	10036	2	50400
8533	13063	3	10040	3	50404
8534	13065	2	10044	4	50408
8535	13067	2	10050	0	50414
8536	13068	1	10054	1	50418
8537	13069	1	10058	2	50422
8538	13072	3	10064	3	50428
8539	13076	4	10068	4	50432
8540	13078	2	10072	0	50436
8541	13079	1	10076	1	50440
8542	13081	2	10080	2	50444
8543	13084	3	10085	3	50449
8544	13088	4	10089	4	50453
8545	13088	0	2	0	50457
8546	13089	1	14	1	50469
8547	13092	3	18	2	50473
8548	13092	0	22	3	50477
8549	13092	0	36	4	50491
8550	13093	1	49	0	50504
8551	13094	1	54	1	50509
8552	13096	2	58	2	50513
8553	13098	2	63	3	50518
8554	13100	2	68	4	50523
8555	13100	0	74	0	50529
8556	13101	1	82	1	50537
8557	13103	2	86	2	50541
8558	13105	2	91	3	50546
8559	13107	2	96	4	50551
8560	13107	0	102	0	50557
8561	13108	1	111	1	50566
8562	13111	3	115	2	50570
8563	13113	2	119	3	50574
8564	13115	2	124	4	50579
8565	13117	2	130	0	50585
8566	13118	1	134	1	50589
8567	13120	2	138	2	50593
8568	13123	3	143	3	50598
8569	13123	0	147	4	50602
8570	13125	2	156	0	50611
8571	13126	1	160	1	50615
8572	13128	2	164	2	50619
8573	13131	3	169	3	50624
8574	13133	2	173	4	50628
8575	13133	0	179	0	50634
8576	13134	1	190	1	50645
8577	13137	3	194	2	50649
8578	13140	3	198	3	50653
8579	13140	0	202	4	50657
8580	13142	2	212	0	50667
8581	13143	1	216	1	50671
8582	13146	3	220	2	50675
8583	13149	3	224	3	50679
8584	13151	2	228	4	50683
8585	13153	2	234	0	50689
8586	13154	1	238	1	50693
8587	13157	3	242	2	50697
8588	13157	0	246	3	50701
8589	13160	3	253	4	50708
8590	13160	0	258	0	50713
8591	13160	0	273	1	50728
8592	13161	1	280	2	50735
8593	13163	2	286	3	50741
8594	13165	2	291	4	50746
8595	13167	2	297	0	50752
8596	13168	1	301	1	50756
8597	13171	3	305	2	50760
8598	13174	3	309	3	50764
8599	13174	0	313	4	50768
8600	13174	0	323	0	50778
8601	13175	1	329	1	50784
8602	13178	3	333	2	50788
8603	13180	2	337	3	50792
8604	13180	0	342	4	50797
8605	13180	0	365	0	50820
8606	13181	1	371	1	50826
8607	13183	2	375	2	50830
8608	13186	3	380	3	50835
8609	13190	4	384	4	50839
8610	13190	0	388	0	50843
8611	13190	0	398	1	50853
8612	13190	0	406	2	50861
8613	13193	3	413	3	50868
8614	13193	0	417	4	50872
8615	13193	0	425	0	50880
8616	13194	1	431	1	50886
8617	13197	3	435	2	50890
8618	13200	3	439	3	50894
8619	13200	0	443	4	50898
8620	13202	2	465	0	50920
8621	13203	1	469	1	50924
8622	13206	3	473	2	50928
8623	13206	0	477	3	50932
8624	13210	4	484	4	50939
8625	13210	0	488	0	50943
8626	13211	1	498	1	50953
8627	13214	3	502	2	50957
8628	13214	0	506	3	50961
8629	13216	2	513	4	50968
8630	13216	0	519	0	50974
8631	13217	1	526	1	50981
8632	13220	3	530	2	50985
8633	13223	3	534	3	50989
8634	13223	0	538	4	50993
8635	13223	0	548	0	51003
8636	13224	1	554	1	51009
8637	13226	2	558	2	51013
8638	13228	2	563	3	51018
8639	13230	2	568	4	51023
8640	13230	0	574	0	51029
8641	13231	1	584	1	51039
8642	13234	3	588	2	51043
8643	13237	3	592	3	51047
8644	13237	0	596	4	51051
8645	13237	0	612	0	51067
8646	13238	1	618	1	51073
8647	13240	2	622	2	51077
8648	13241	1	627	3	51082
8649	13245	4	633	4	51088
8650	13247	2	637	0	51092
8651	13248	1	641	1	51096
8652	13251	3	645	2	51100
8653	13254	3	649	3	51104
8654	13258	4	653	4	51108
8655	13260	2	657	0	51112
8656	13261	1	661	1	51116
8657	13264	3	665	2	51120
8658	13264	0	669	3	51124
8659	13267	3	676	4	51131
8660	13267	0	681	0	51136
8661	13268	1	690	1	51145
8662	13271	3	694	2	51149
8663	13274	3	698	3	51153
8664	13276	2	702	4	51157
8665	13276	0	708	0	51163
8666	13277	1	724	1	51179
8667	13280	3	728	2	51183
8668	13282	2	732	3	51187
8669	13284	2	737	4	51192
8670	13284	0	743	0	51198
8671	13285	1	761	1	51216
8672	13287	2	765	2	51220
8673	13290	3	770	3	51225
8674	13294	4	774	4	51229
8675	13294	0	778	0	51233
8676	13295	1	788	1	51243
8677	13298	3	792	2	51247
8678	13300	2	796	3	51251
8679	13304	4	801	4	51256
8680	13304	0	805	0	51260
8681	13304	0	815	1	51270
8682	13306	2	823	2	51278
8683	13308	2	828	3	51283
8684	13308	0	833	4	51288
8685	13308	0	844	0	51299
8686	13309	1	850	1	51305
8687	13311	2	854	2	51309
8688	13312	1	859	3	51314
8689	13314	2	865	4	51320
8690	13314	0	871	0	51326
8691	13314	0	879	1	51334
8692	13316	2	885	2	51340
8693	13316	0	890	3	51345
8694	13316	0	897	4	51352
8695	13318	2	905	0	51360
8696	13319	1	909	1	51364
8697	13321	2	913	2	51368
8698	13324	3	918	3	51373
8699	13324	0	922	4	51377
8700	13325	1	931	0	51386
8701	13326	1	936	1	51391
8702	13328	2	940	2	51395
8703	13330	2	945	3	51400
8704	13332	2	950	4	51405
8705	13332	0	956	0	51411
8706	13333	1	964	1	51419
8707	13336	3	968	2	51423
8708	13338	2	972	3	51427
8709	13342	4	977	4	51432
8710	13344	2	981	0	51436
8711	13345	1	985	1	51440
8712	13348	3	989	2	51444
8713	13351	3	993	3	51448
8714	13351	0	997	4	51452
8715	13353	2	1016	0	51471
8716	13354	1	1020	1	51475
8717	13357	3	1024	2	51479
8718	13359	2	1028	3	51483
8719	13359	0	1033	4	51488
8720	13359	0	1051	0	51506
8721	13360	1	1057	1	51512
8722	13362	2	1061	2	51516
8723	13365	3	1066	3	51521
8724	13365	0	1070	4	51525
8725	13367	2	1079	0	51534
8726	13368	1	1083	1	51538
8727	13370	2	1087	2	51542
8728	13373	3	1092	3	51547
8729	13373	0	1096	4	51551
8730	13374	1	1105	0	51560
8731	13375	1	1110	1	51565
8732	13378	3	1114	2	51569
8733	13380	2	1118	3	51573
8734	13384	4	1123	4	51578
8735	13386	2	1127	0	51582
8736	13387	1	1131	1	51586
8737	13389	2	1135	2	51590
8738	13391	2	1140	3	51595
8739	13393	2	1145	4	51600
8740	13393	0	1151	0	51606
8741	13394	1	1161	1	51616
8742	13397	3	1165	2	51620
8743	13400	3	1169	3	51624
8744	13404	4	1173	4	51628
8745	13404	0	1177	0	51632
8746	13404	0	1194	1	51649
8747	13407	3	1208	2	51663
8748	13409	2	1212	3	51667
8749	13411	2	1217	4	51672
8750	13413	2	1223	0	51678
8751	13414	1	1227	1	51682
8752	13417	3	1231	2	51686
8753	13419	2	1235	3	51690
8754	13421	2	1240	4	51695
8755	13421	0	1246	0	51701
8756	13422	1	1254	1	51709
8757	13424	2	1258	2	51713
8758	13425	1	1263	3	51718
8759	13425	0	1269	4	51724
8760	13426	1	1282	0	51737
8761	13426	0	1287	1	51742
8762	13429	3	1292	2	51747
8763	13432	3	1296	3	51751
8764	13434	2	1300	4	51755
8765	13436	2	1306	0	51761
8766	13436	0	1310	1	51765
8767	13436	0	1322	2	51777
8768	13436	0	1333	3	51788
8769	13440	4	1341	4	51796
8770	13440	0	1345	0	51800
8771	13441	1	1354	1	51809
8772	13444	3	1358	2	51813
8773	13447	3	1362	3	51817
8774	13447	0	1366	4	51821
8775	13447	0	1384	0	51839
8776	13447	0	1390	1	51845
8777	13449	2	1398	2	51853
8778	13452	3	1403	3	51858
8779	13452	0	1407	4	51862
8780	13452	0	1419	0	51874
8781	13453	1	1425	1	51880
8782	13456	3	1429	2	51884
8783	13458	2	1433	3	51888
8784	13460	2	1438	4	51893
8785	13460	0	1444	0	51899
8786	13461	1	1453	1	51908
8787	13464	3	1457	2	51912
8788	13466	2	1461	3	51916
8789	13468	2	1466	4	51921
8790	13468	0	1472	0	51927
8791	13469	1	1478	1	51933
8792	13472	3	1482	2	51937
8793	13475	3	1486	3	51941
8794	13475	0	1490	4	51945
8795	13477	2	1498	0	51953
8796	13478	1	1502	1	51957
8797	13480	2	1506	2	51961
8798	13481	1	1511	3	51966
8799	13481	0	1517	4	51972
8800	13482	1	1533	0	51988
8801	13483	1	1538	1	51993
8802	13486	3	1542	2	51997
8803	13488	2	1546	3	52001
8804	13490	2	1551	4	52006
8805	13492	2	1557	0	52012
8806	13493	1	1561	1	52016
8807	13493	0	1565	2	52020
8808	13496	3	1577	3	52032
8809	13498	2	1581	4	52036
8810	13500	2	1587	0	52042
8811	13501	1	1591	1	52046
8812	13504	3	1595	2	52050
8813	13504	0	1599	3	52054
8814	13507	3	1606	4	52061
8815	13507	0	1611	0	52066
8816	13508	1	1618	1	52073
8817	13511	3	1622	2	52077
8818	13514	3	1626	3	52081
8819	13518	4	1630	4	52085
8820	13518	0	1634	0	52089
8821	13518	0	1648	1	52103
8822	13520	2	1658	2	52113
8823	13522	2	1663	3	52118
8824	13526	4	1668	4	52123
8825	13528	2	1672	0	52127
8826	13529	1	1676	1	52131
8827	13531	2	1680	2	52135
8828	13534	3	1685	3	52140
8829	13536	2	1689	4	52144
8830	13538	2	1695	0	52150
8831	13539	1	1699	1	52154
8832	13542	3	1703	2	52158
8833	13544	2	1707	3	52162
8834	13544	0	1712	4	52167
8835	13544	0	1731	0	52186
8836	13545	1	1737	1	52192
8837	13547	2	1741	2	52196
8838	13550	3	1746	3	52201
8839	13552	2	1750	4	52205
8840	13552	0	1756	0	52211
8841	13553	1	1767	1	52222
8842	13556	3	1771	2	52226
8843	13558	2	1775	3	52230
8844	13560	2	1780	4	52235
8845	13562	2	1786	0	52241
8846	13563	1	1790	1	52245
8847	13566	3	1794	2	52249
8848	13569	3	1798	3	52253
8849	13571	2	1802	4	52257
8850	13571	0	1808	0	52263
8851	13572	1	1827	1	52282
8852	13575	3	1831	2	52286
8853	13575	0	1835	3	52290
8854	13578	3	1842	4	52297
8855	13578	0	1847	0	52302
8856	13578	0	1855	1	52310
8857	13580	2	1861	2	52316
8858	13583	3	1866	3	52321
8859	13587	4	1870	4	52325
8860	13587	0	1874	0	52329
8861	13587	0	1884	1	52339
8862	13587	0	1892	2	52347
8863	13590	3	1899	3	52354
8864	13591	1	1903	4	52358
8865	13591	0	1910	0	52365
8866	13592	1	1917	1	52372
8867	13595	3	1921	2	52376
8868	13597	2	1925	3	52380
8869	13599	2	1930	4	52385
8870	13599	0	1936	0	52391
8871	13600	1	1944	1	52399
8872	13603	3	1948	2	52403
8873	13605	2	1952	3	52407
8874	13607	2	1957	4	52412
8875	13609	2	1963	0	52418
8876	13610	1	1967	1	52422
8877	13613	3	1971	2	52426
8878	13616	3	1975	3	52430
8879	13616	0	1979	4	52434
8880	13616	0	1994	0	52449
8881	13617	1	2000	1	52455
8882	13619	2	2004	2	52459
8883	13622	3	2009	3	52464
8884	13624	2	2013	4	52468
8885	13624	0	2019	0	52474
8886	13625	1	2027	1	52482
8887	13627	2	2031	2	52486
8888	13630	3	2036	3	52491
8889	13630	0	2040	4	52495
8890	13631	1	2049	0	52504
8891	13631	0	2054	1	52509
8892	13634	3	2059	2	52514
8893	13636	2	2063	3	52518
8894	13640	4	2068	4	52523
8895	13640	0	2072	0	52527
8896	13641	1	2082	1	52537
8897	13644	3	2086	2	52541
8898	13646	2	2090	3	52545
8899	13647	1	2095	4	52550
8900	13649	2	2102	0	52557
8901	13650	1	2106	1	52561
8902	13653	3	2110	2	52565
8903	13653	0	2114	3	52569
8904	13657	4	2121	4	52576
8905	13659	2	2125	0	52580
8906	13660	1	2129	1	52584
8907	13660	0	2133	2	52588
8908	13663	3	2145	3	52600
8909	13664	1	2149	4	52604
8910	13666	2	2156	0	52611
8911	13666	0	2160	1	52615
8912	13668	2	2167	2	52622
8913	13670	2	2172	3	52627
8914	13672	2	2177	4	52632
8915	13672	0	2183	0	52638
8916	13673	1	2192	1	52647
8917	13676	3	2196	2	52651
8918	13676	0	2200	3	52655
8919	13679	3	2207	4	52662
8920	13681	2	2212	0	52667
8921	13681	0	2216	1	52671
8922	13681	0	2226	2	52681
8923	13682	1	2235	3	52690
8924	13682	0	2241	4	52696
8925	13682	0	2251	0	52706
8926	13683	1	2257	1	52712
8927	13686	3	2261	2	52716
8928	13689	3	2265	3	52720
8929	13689	0	2269	4	52724
8930	13691	2	2279	0	52734
8931	13692	1	2283	1	52738
8932	13695	3	2287	2	52742
8933	13698	3	2291	3	52746
8934	13700	2	2295	4	52750
8935	13702	2	2301	0	52756
8936	13703	1	2305	1	52760
8937	13706	3	2309	2	52764
8938	13706	0	2313	3	52768
8939	13709	3	2320	4	52775
8940	13709	0	2325	0	52780
8941	13710	1	2334	1	52789
8942	13712	2	2338	2	52793
8943	13715	3	2343	3	52798
8944	13717	2	2347	4	52802
8945	13717	0	2353	0	52808
8946	13717	0	2364	1	52819
8947	13719	2	2370	2	52825
8948	13722	3	2375	3	52830
8949	13722	0	2379	4	52834
8950	13722	0	2389	0	52844
8951	13723	1	2395	1	52850
8952	13725	2	2399	2	52854
8953	13726	1	2404	3	52859
8954	13726	0	2410	4	52865
8955	13726	0	2455	0	52910
8956	13727	1	2461	1	52916
8957	13729	2	2465	2	52920
8958	13732	3	2470	3	52925
8959	13734	2	2474	4	52929
8960	13734	0	2480	0	52935
8961	13735	1	2486	1	52941
8962	13737	2	2490	2	52945
8963	13739	2	2495	3	52950
8964	13743	4	2500	4	52955
8965	13743	0	2504	0	52959
8966	13743	0	2514	1	52969
8967	13745	2	2522	2	52977
8968	13748	3	2527	3	52982
8969	13748	0	2531	4	52986
8970	13748	0	2543	0	52998
8971	13749	1	2551	1	53006
8972	13751	2	2555	2	53010
8973	13754	3	2560	3	53015
8974	13754	0	2564	4	53019
8975	13756	2	2573	0	53028
8976	13757	1	2577	1	53032
8977	13760	3	2581	2	53036
8978	13763	3	2585	3	53040
8979	13763	0	2589	4	53044
8980	13765	2	2597	0	53052
8981	13766	1	2601	1	53056
8982	13768	2	2605	2	53060
8983	13771	3	2610	3	53065
8984	13773	2	2614	4	53069
8985	13775	2	2620	0	53075
8986	13776	1	2624	1	53079
8987	13779	3	2628	2	53083
8988	13782	3	2632	3	53087
8989	13782	0	2636	4	53091
8990	13782	0	2646	0	53101
8991	13783	1	2652	1	53107
8992	13785	2	2656	2	53111
8993	13788	3	2661	3	53116
8994	13792	4	2665	4	53120
8995	13792	0	2669	0	53124
8996	13792	0	2682	1	53137
8997	13795	3	2692	2	53147
8998	13795	0	2696	3	53151
8999	13798	3	2708	4	53163
9000	13798	0	2713	0	53168
9001	13798	0	2727	1	53182
9002	13799	1	2734	2	53189
9003	13802	3	2740	3	53195
9004	13806	4	2744	4	53199
9005	13806	0	2748	0	53203
9006	13807	1	2758	1	53213
9007	13810	3	2762	2	53217
9008	13812	2	2766	3	53221
9009	13812	0	2771	4	53226
9010	13812	0	2797	0	53252
9011	13813	1	2806	1	53261
9012	13813	0	2810	2	53265
9013	13815	2	2818	3	53273
9014	13817	2	2823	4	53278
9015	13817	0	2829	0	53284
9016	13818	1	2835	1	53290
9017	13821	3	2839	2	53294
9018	13821	0	2843	3	53298
9019	13824	3	2851	4	53306
9020	13824	0	2856	0	53311
9021	13825	1	2863	1	53318
9022	13825	0	2867	2	53322
9023	13828	3	2877	3	53332
9024	13830	2	2881	4	53336
9025	13830	0	2887	0	53342
9026	13831	1	2899	1	53354
9027	13834	3	2903	2	53358
9028	13837	3	2907	3	53362
9029	13839	2	2911	4	53366
9030	13839	0	2917	0	53372
9031	13840	1	2929	1	53384
9032	13843	3	2933	2	53388
9033	13846	3	2937	3	53392
9034	13848	2	2941	4	53396
9035	13850	2	2947	0	53402
9036	13851	1	2951	1	53406
9037	13854	3	2955	2	53410
9038	13857	3	2959	3	53414
9039	13861	4	2963	4	53418
9040	13861	0	2967	0	53422
9041	13862	1	2981	1	53436
9042	13865	3	2985	2	53440
9043	13868	3	2989	3	53444
9044	13872	4	2993	4	53448
9045	13872	0	2997	0	53452
9046	13872	0	3007	1	53462
9047	13875	3	3015	2	53470
9048	13878	3	3019	3	53474
9049	13880	2	3023	4	53478
9050	13880	0	3029	0	53484
9051	13881	1	3044	1	53499
9052	13884	3	3048	2	53503
9053	13887	3	3052	3	53507
9054	13889	2	3056	4	53511
9055	13889	0	3062	0	53517
9056	13890	1	3084	1	53539
9057	13893	3	3088	2	53543
9058	13896	3	3092	3	53547
9059	13898	2	3096	4	53551
9060	13898	0	3102	0	53557
9061	13898	0	3110	1	53565
9062	13900	2	3116	2	53571
9063	13903	3	3121	3	53576
9064	13905	2	3125	4	53580
9065	13905	0	3131	0	53586
9066	13905	0	3139	1	53594
9067	13907	2	3145	2	53600
9068	13910	3	3150	3	53605
9069	13910	0	3154	4	53609
9070	13910	0	3164	0	53619
9071	13911	1	3170	1	53625
9072	13914	3	3174	2	53629
9073	13916	2	3178	3	53633
9074	13918	2	3183	4	53638
9075	13920	2	3189	0	53644
9076	13921	1	3193	1	53648
9077	13921	0	3197	2	53652
9078	13924	3	3207	3	53662
9079	13926	2	3211	4	53666
9080	13928	2	3217	0	53672
9081	13929	1	3221	1	53676
9082	13931	2	3225	2	53680
9083	13933	2	3230	3	53685
9084	13935	2	3235	4	53690
9085	13937	2	3241	0	53696
9086	13937	0	3245	1	53700
9087	13937	0	3253	2	53708
9088	13940	3	3260	3	53715
9089	13944	4	3264	4	53719
9090	13944	0	3268	0	53723
9091	13945	1	3278	1	53733
9092	13948	3	3282	2	53737
9093	13950	2	3286	3	53741
9094	13954	4	3291	4	53746
9095	13954	0	3295	0	53750
9096	13954	0	3305	1	53760
9097	13954	0	3313	2	53768
9098	13957	3	3320	3	53775
9099	13957	0	3324	4	53779
9100	13957	0	3340	0	53795
9101	13958	1	3346	1	53801
9102	13961	3	3350	2	53805
9103	13964	3	3354	3	53809
9104	13964	0	3358	4	53813
9105	13966	2	3366	0	53821
9106	13966	0	3370	1	53825
9107	13968	2	3376	2	53831
9108	13971	3	3381	3	53836
9109	13971	0	3385	4	53840
9110	13972	1	3394	0	53849
9111	13973	1	3399	1	53854
9112	13973	0	3403	2	53858
9113	13976	3	3410	3	53865
9114	13977	1	3414	4	53869
9115	13978	1	3421	0	53876
9116	13979	1	3426	1	53881
9117	13982	3	3430	2	53885
9118	13985	3	3434	3	53889
9119	13989	4	3438	4	53893
9120	13989	0	3442	0	53897
9121	13990	1	3452	1	53907
9122	13992	2	3456	2	53911
9123	13993	1	3461	3	53916
9124	13996	3	3467	4	53922
9125	13996	0	3472	0	53927
9126	13996	0	3481	1	53936
9127	13997	1	3488	2	53943
9128	13999	2	3494	3	53949
9129	14001	2	3499	4	53954
9130	14001	0	3505	0	53960
9131	14002	1	3511	1	53966
9132	14005	3	3515	2	53970
9133	14005	0	3519	3	53974
9134	14009	4	3527	4	53982
9135	14009	0	3531	0	53986
9136	14010	1	3540	1	53995
9137	14013	3	3544	2	53999
9138	14016	3	3548	3	54003
9139	14018	2	3552	4	54007
9140	14018	0	3558	0	54013
9141	14019	1	3564	1	54019
9142	14021	2	3568	2	54023
9143	14022	1	3573	3	54028
9144	14024	2	3579	4	54034
9145	14024	0	3585	0	54040
9146	14025	1	3592	1	54047
9147	14028	3	3596	2	54051
9148	14030	2	3600	3	54055
9149	14031	1	3605	4	54060
9150	14032	1	3612	0	54067
9151	14033	1	3617	1	54072
9152	14035	2	3621	2	54076
9153	14037	2	3626	3	54081
9154	14039	2	3631	4	54086
9155	14039	0	3637	0	54092
9156	14040	1	3646	1	54101
9157	14043	3	3650	2	54105
9158	14043	0	3654	3	54109
9159	14045	2	3661	4	54116
9160	14047	2	3667	0	54122
9161	14048	1	3671	1	54126
9162	14051	3	3675	2	54130
9163	14053	2	3679	3	54134
9164	14055	2	3684	4	54139
9165	14055	0	3690	0	54145
9166	14056	1	3706	1	54161
9167	14058	2	3710	2	54165
9168	14059	1	3715	3	54170
9169	14062	3	3721	4	54176
9170	14062	0	3726	0	54181
9171	14063	1	3735	1	54190
9172	14066	3	3739	2	54194
9173	14066	0	3743	3	54198
9174	14070	4	3750	4	54205
9175	14072	2	3754	0	54209
9176	14073	1	3758	1	54213
9177	14076	3	3762	2	54217
9178	14079	3	3766	3	54221
9179	14079	0	3770	4	54225
9180	14081	2	3788	0	54243
9181	14082	1	3792	1	54247
9182	14085	3	3796	2	54251
9183	14088	3	3800	3	54255
9184	14090	2	3804	4	54259
9185	14092	2	3810	0	54265
9186	14092	0	3814	1	54269
9187	14092	0	3822	2	54277
9188	14095	3	3829	3	54284
9189	14097	2	3833	4	54288
9190	14097	0	3839	0	54294
9191	14098	1	3847	1	54302
9192	14101	3	3851	2	54306
9193	14103	2	3855	3	54310
9194	14107	4	3860	4	54315
9195	14107	0	3864	0	54319
9196	14108	1	3874	1	54329
9197	14108	0	3878	2	54333
9198	14111	3	3890	3	54345
9199	14111	0	3894	4	54349
9200	14113	2	3907	0	54362
9201	14114	1	3911	1	54366
9202	14116	2	3915	2	54370
9203	14119	3	3920	3	54375
9204	14119	0	3924	4	54379
9205	14121	2	3933	0	54388
9206	14122	1	3937	1	54392
9207	14123	1	3941	2	54396
9208	14126	3	3947	3	54402
9209	14130	4	3951	4	54406
9210	14130	0	3955	0	54410
9211	14130	0	3965	1	54420
9212	14132	2	3977	2	54432
9213	14132	0	3982	3	54437
9214	14132	0	3995	4	54450
9215	14134	2	4007	0	54462
9216	14134	0	4011	1	54466
9217	14135	1	4018	2	54473
9218	14138	3	4024	3	54479
9219	14142	4	4028	4	54483
9220	14142	0	4032	0	54487
9221	14143	1	4042	1	54497
9222	14146	3	4046	2	54501
9223	14146	0	4050	3	54505
9224	14146	0	4057	4	54512
9225	14148	2	4073	0	54528
9226	14148	0	4077	1	54532
9227	14151	3	4083	2	54538
9228	14154	3	4087	3	54542
9229	14154	0	4091	4	54546
9230	14154	0	4102	0	54557
9231	14155	1	4108	1	54563
9232	14158	3	4112	2	54567
9233	14158	0	4116	3	54571
9234	14160	2	4123	4	54578
9235	14160	0	4129	0	54584
9236	14160	0	4135	1	54590
9237	14162	2	4141	2	54596
9238	14164	2	4146	3	54601
9239	14165	1	4151	4	54606
9240	14165	0	4158	0	54613
9241	14166	1	4165	1	54620
9242	14167	1	4169	2	54624
9243	14169	2	4175	3	54630
9244	14170	1	4180	4	54635
9245	14172	2	4187	0	54642
9246	14173	1	4191	1	54646
9247	14176	3	4195	2	54650
9248	14178	2	4199	3	54654
9249	14180	2	4204	4	54659
9250	14180	0	4210	0	54665
9251	14181	1	4218	1	54673
9252	14184	3	4222	2	54677
9253	14186	2	4226	3	54681
9254	14186	0	4231	4	54686
9255	14186	0	4243	0	54698
9256	14186	0	4249	1	54704
9257	14188	2	4255	2	54710
9258	14191	3	4260	3	54715
9259	14191	0	4264	4	54719
9260	14191	0	4273	0	54728
9261	14192	1	4279	1	54734
9262	14195	3	4283	2	54738
9263	14195	0	4287	3	54742
9264	14198	3	4294	4	54749
9265	14198	0	4299	0	54754
9266	14199	1	4308	1	54763
9267	14202	3	4312	2	54767
9268	14205	3	4316	3	54771
9269	14207	2	4320	4	54775
9270	14207	0	4326	0	54781
9271	14207	0	4338	1	54793
9272	14209	2	4344	2	54799
9273	14212	3	4349	3	54804
9274	14214	2	4353	4	54808
9275	14214	0	4359	0	54814
9276	14215	1	4376	1	54831
9277	14218	3	4380	2	54835
9278	14220	2	4384	3	54839
9279	14222	2	4389	4	54844
9280	14222	0	4395	0	54850
9281	14223	1	4401	1	54856
9282	14226	3	4405	2	54860
9283	14229	3	4409	3	54864
9284	14229	0	4413	4	54868
9285	14229	0	4424	0	54879
9286	14230	1	4430	1	54885
9287	14232	2	4434	2	54889
9288	14234	2	4439	3	54894
9289	14234	0	4444	4	54899
9290	14236	2	4452	0	54907
9291	14237	1	4456	1	54911
9292	14240	3	4460	2	54915
9293	14243	3	4464	3	54919
9294	14243	0	4468	4	54923
9295	14243	0	4483	0	54938
9296	14244	1	4489	1	54944
9297	14247	3	4493	2	54948
9298	14250	3	4497	3	54952
9299	14252	2	4501	4	54956
9300	14252	0	4507	0	54962
9301	14252	0	4519	1	54974
9302	14254	2	4525	2	54980
9303	14257	3	4530	3	54985
9304	14257	0	4534	4	54989
9305	14257	0	4549	0	55004
9306	14258	1	4555	1	55010
9307	14261	3	4559	2	55014
9308	14261	0	4563	3	55018
9309	14264	3	4570	4	55025
9310	14264	0	4575	0	55030
9311	14265	1	4582	1	55037
9312	14268	3	4586	2	55041
9313	14271	3	4590	3	55045
9314	14271	0	4594	4	55049
9315	14271	0	4602	0	55057
9316	14272	1	4616	1	55071
9317	14275	3	4620	2	55075
9318	14275	0	4624	3	55079
9319	14276	1	4634	4	55089
9320	14277	1	4641	0	55096
9321	14277	0	4646	1	55101
9322	14279	2	4651	2	55106
9323	14282	3	4656	3	55111
9324	14282	0	4660	4	55115
9325	14282	0	4669	0	55124
9326	14283	1	4675	1	55130
9327	14286	3	4679	2	55134
9328	14289	3	4683	3	55138
9329	14291	2	4687	4	55142
9330	14291	0	4693	0	55148
9331	14292	1	4701	1	55156
9332	14294	2	4705	2	55160
9333	14296	2	4710	3	55165
9334	14298	2	4715	4	55170
9335	14298	0	4721	0	55176
9336	14299	1	4729	1	55184
9337	14302	3	4733	2	55188
9338	14304	2	4737	3	55192
9339	14306	2	4742	4	55197
9340	14308	2	4748	0	55203
9341	14309	1	4752	1	55207
9342	14312	3	4756	2	55211
9343	14312	0	4760	3	55215
9344	14316	4	4767	4	55222
9345	14316	0	4771	0	55226
9346	14316	0	4779	1	55234
9347	14318	2	4785	2	55240
9348	14320	2	4790	3	55245
9349	14321	1	4795	4	55250
9350	14321	0	4802	0	55257
9351	14322	1	4812	1	55267
9352	14324	2	4816	2	55271
9353	14326	2	4821	3	55276
9354	14330	4	4826	4	55281
9355	14332	2	4830	0	55285
9356	14333	1	4834	1	55289
9357	14336	3	4838	2	55293
9358	14339	3	4842	3	55297
9359	14341	2	4846	4	55301
9360	14341	0	4852	0	55307
9361	14341	0	4875	1	55330
9362	14341	0	4885	2	55340
9363	14344	3	4894	3	55349
9364	14344	0	4898	4	55353
9365	14344	0	4908	0	55363
9366	14345	1	4917	1	55372
9367	14348	3	4921	2	55376
9368	14348	0	4925	3	55380
9369	14350	2	4932	4	55387
9370	14352	2	4938	0	55393
9371	14353	1	4942	1	55397
9372	14356	3	4946	2	55401
9373	14359	3	4950	3	55405
9374	14361	2	4954	4	55409
